[17400:15604:0411/142239.057:WARNING:chrome_command_line_pref_store.cc(121)] Additional command-line proxy switches specified when --no-proxy-server was also specified.
[17400:15604:0411/142239.061:WARNING:chrome_command_line_pref_store.cc(121)] Additional command-line proxy switches specified when --no-proxy-server was also specified.
[17400:15604:0411/142239.157:WARNING:chrome_command_line_pref_store.cc(121)] Additional command-line proxy switches specified when --no-proxy-server was also specified.
[17400:15604:0411/142242.664:ERROR:device_event_log_impl.cc(214)] [14:22:42.665] USB: usb_device_handle_win.cc:1049 Failed to read descriptor from node connection: A device attached to the system is not functioning. (0x1F)
[17400:15604:0411/142242.665:ERROR:device_event_log_impl.cc(214)] [14:22:42.666] USB: usb_device_handle_win.cc:1049 Failed to read descriptor from node connection: A device attached to the system is not functioning. (0x1F)
[17400:15604:0411/142245.132:INFO:CONSOLE(1709)] "INIT    === Start of processExistingTabs.  refresh: true", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/BS.js (1709)
[17400:15604:0411/142245.133:INFO:CONSOLE(1711)] "INIT    === chrome.tabs.query result.  tabs.length: 1", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/BS.js (1711)
[17400:15604:0411/142245.133:INFO:CONSOLE(1717)] "INIT    === Got pre-exiting tab.  i:  0, tabId: 2, url: https://provartesting48-dev-ed.my.salesforce.com/_ui/identity/verification/method/EmailVerificationFinishUi/e?vcsrf=QTL-URiV7q_JAgXWU-TTpRBr69AM7JbacpVHTArogg9DldgPOFSEhcUyRWDEQi4sVVMJH4_iTJpnS1tGfp07ab4v8E-DI9Hjdpr7mxXW48oKcEZIJioKcWCy-hMQTzKhwA86l4C9g3-lIiug8iXu99clIG7XDa_CKNF25tq9hPQztuCLKhIPAFexCek7qNby1biS68rYXuu4x44HsAtWtcmGUDW2P796fN2t7mp0MjdIPY7xAjYkVDJXdxupwxSUdolHV9-tCljsdjdVBo0V9TAP1R2GAfMIOgu01vXmNkD7dpRvdXFgaG92E4rc5VYvRJDg6L4o716oly3_RFXyqQlvuMQCwu_GI0AE5rQnXq4SLgiRZ3wTQm_R705MKfr2JPGTuUOFNxxF1Y4vOJAvt00EmElvtqAd5Dj7GOGxskecWAQQDn1JZVymd_tlLYd8AjUWbn39t-xvzw1P476GTeEjk01owc96ULZjMdrrPa6iADxnEux6VCvAD2KWSqGJ1GgZw88SVe9IKfGfKIrfqW7sZEsPi7S91ajbMztC_6DiG4oS9b-Pj6Kc1cUNG8OghwzPXc7MuQGxTCpxKyT6Kz6YWzrDQLO61c1aCt8UuieQgGGo5ioVpSlMJJ_Vf3joTgQ944MaWwZWDeNXtrkg991EQDkxgLpKBOvy0-IHVjQ%3D&vpol=ic&vflid=0&vfgrp=1420421299&retURL=%2Fsecur%2Ffrontdoor.jsp%3Fallp%3D1%26retURL%3D%252Fone%252Fone.app%26cshc%3Dg00000BRVXcg00000A4DW6%26apv%3D1%26ucs%3D1, existingTab: [object Object]", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/BS.js (1717)
[17400:15604:0411/142245.941:WARNING:controller_impl.cc(1184)] Background download complete, client: 6, completion type: 0, file size:265060
[17400:1036:0411/142339.574:ERROR:util.cc(126)] Can't create base directory: C:\Program Files\Google\GoogleUpdater
[17400:15604:0411/142452.112:INFO:CONSOLE(4)] "empApi setting initialized true for : undefined", source: https://provartesting48-dev-ed.lightning.force.com/components/force/empApi.js (4)
[17400:15604:0411/142455.232:INFO:CONSOLE(38)] "[object Object]", source: https://provartesting48-dev-ed.lightning.force.com/libraries/instrumentation/beaconLib.BeaconLibrary.js (38)
[17400:15604:0411/142500.053:INFO:CONSOLE(38)] "[object Object]", source: https://provartesting48-dev-ed.lightning.force.com/libraries/instrumentation/beaconLib.BeaconLibrary.js (38)
[17400:15604:0411/142503.904:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.142:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.181:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.225:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.255:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.300:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.339:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.376:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.405:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.430:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.472:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.487:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.501:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.519:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.534:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.552:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.575:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.586:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.597:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.612:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
[17400:15604:0411/142504.629:INFO:CONSOLE(14270)] "getElementCSSPath", source: chrome-extension://hellccbpmadbldafbabpllckpaodfopj/CS.js (14270)
